FIPS,COUNTY,STATE,AGEGROUP,CASES
08031,Denver,Colorado,65+ years,4558
08035,Douglas,Colorado,0 - 17 years,2666
08035,Douglas,Colorado,18 to 49 years,9054
08035,Douglas,Colorado,50 to 64 years,3835
08035,Douglas,Colorado,65+ years,1828
08037,Eagle,Colorado,0 - 17 years,433
08037,Eagle,Colorado,18 to 49 years,3247
08037,Eagle,Colorado,50 to 64 years,876
08037,Eagle,Colorado,65+ years,318
08039,Elbert,Colorado,0 - 17 years,65
08039,Elbert,Colorado,18 to 49 years,448
08039,Elbert,Colorado,50 to 64 years,246
08039,Elbert,Colorado,65+ years,112
08041,El Paso,Colorado,0 - 17 years,4854
08041,El Paso,Colorado,18 to 49 years,27088
08041,El Paso,Colorado,50 to 64 years,8330
08041,El Paso,Colorado,65+ years,5404
08043,Fremont,Colorado,0 - 17 years,190
08043,Fremont,Colorado,18 to 49 years,3200
08043,Fremont,Colorado,50 to 64 years,1112
08043,Fremont,Colorado,65+ years,527
08045,Garfield,Colorado,0 - 17 years,555
08045,Garfield,Colorado,18 to 49 years,2829
08045,Garfield,Colorado,50 to 64 years,861
08045,Garfield,Colorado,65+ years,453
08059,Jefferson,Colorado,0 - 17 years,3225
08059,Jefferson,Colorado,18 to 49 years,16551
08059,Jefferson,Colorado,50 to 64 years,6420
08059,Jefferson,Colorado,65+ years,4555
08067,La Plata,Colorado,0 - 17 years,325
08067,La Plata,Colorado,18 to 49 years,1772
08067,La Plata,Colorado,50 to 64 years,431
08067,La Plata,Colorado,65+ years,337
08069,Larimer,Colorado,0 - 17 years,1489
08069,Larimer,Colorado,18 to 49 years,9044
08069,Larimer,Colorado,50 to 64 years,2479
08069,Larimer,Colorado,65+ years,1926
08075,Logan,Colorado,0 - 17 years,57
08075,Logan,Colorado,18 to 49 years,1768
08075,Logan,Colorado,50 to 64 years,654
08075,Logan,Colorado,65+ years,437
08077,Mesa,Colorado,0 - 17 years,1227
08077,Mesa,Colorado,18 to 49 years,6230
08077,Mesa,Colorado,50 to 64 years,2262
08077,Mesa,Colorado,65+ years,1904
08083,Montezuma,Colorado,0 - 17 years,177
08083,Montezuma,Colorado,18 to 49 years,729
08083,Montezuma,Colorado,50 to 64 years,268
08083,Montezuma,Colorado,65+ years,196
08085,Montrose,Colorado,0 - 17 years,297
08085,Montrose,Colorado,18 to 49 years,1364
08085,Montrose,Colorado,50 to 64 years,550
08085,Montrose,Colorado,65+ years,589
08087,Morgan,Colorado,0 - 17 years,91
08087,Morgan,Colorado,18 to 49 years,1030
08087,Morgan,Colorado,50 to 64 years,397
08087,Morgan,Colorado,65+ years,349
08101,Pueblo,Colorado,0 - 17 years,992
08101,Pueblo,Colorado,18 to 49 years,6292
08101,Pueblo,Colorado,50 to 64 years,2474
08101,Pueblo,Colorado,65+ years,2236
08107,Routt,Colorado,0 - 17 years,195
08107,Routt,Colorado,18 to 49 years,1143
08107,Routt,Colorado,50 to 64 years,287
08107,Routt,Colorado,65+ years,129
08117,Summit,Colorado,0 - 17 years,283
08117,Summit,Colorado,18 to 49 years,2008
08117,Summit,Colorado,50 to 64 years,356
08117,Summit,Colorado,65+ years,100
08119,Teller,Colorado,0 - 17 years,89
08119,Teller,Colorado,18 to 49 years,512
08119,Teller,Colorado,50 to 64 years,332
08119,Teller,Colorado,65+ years,235
08123,Weld,Colorado,0 - 17 years,2872
08123,Weld,Colorado,18 to 49 years,14328
08123,Weld,Colorado,50 to 64 years,4637
08123,Weld,Colorado,65+ years,2579
09001,Fairfield,Connecticut,0 - 17 years,7401
09001,Fairfield,Connecticut,18 to 49 years,31637
09001,Fairfield,Connecticut,50 to 64 years,13269
09001,Fairfield,Connecticut,65+ years,9331
09003,Hartford,Connecticut,0 - 17 years,5785
09003,Hartford,Connecticut,18 to 49 years,24990
09003,Hartford,Connecticut,50 to 64 years,11648
09003,Hartford,Connecticut,65+ years,9581
09005,Litchfield,Connecticut,0 - 17 years,766
09005,Litchfield,Connecticut,18 to 49 years,3662
09005,Litchfield,Connecticut,50 to 64 years,2081
09005,Litchfield,Connecticut,65+ years,1559
09007,Middlesex,Connecticut,0 - 17 years,728
09007,Middlesex,Connecticut,18 to 49 years,3368
09007,Middlesex,Connecticut,50 to 64 years,1869
09007,Middlesex,Connecticut,65+ years,1631
09009,New Haven,Connecticut,0 - 17 years,5588
09009,New Haven,Connecticut,18 to 49 years,25898
09009,New Haven,Connecticut,50 to 64 years,11680
09009,New Haven,Connecticut,65+ years,9177
09011,New London,Connecticut,0 - 17 years,1554
09011,New London,Connecticut,18 to 49 years,6797
09011,New London,Connecticut,50 to 64 years,3009
09011,New London,Connecticut,65+ years,2090
09013,Tolland,Connecticut,0 - 17 years,415
09013,Tolland,Connecticut,18 to 49 years,2841
09013,Tolland,Connecticut,50 to 64 years,1257
09013,Tolland,Connecticut,65+ years,809
09015,Windham,Connecticut,0 - 17 years,790
09015,Windham,Connecticut,18 to 49 years,3201
09015,Windham,Connecticut,50 to 64 years,1401
09015,Windham,Connecticut,65+ years,965
10001,Kent,Delaware,0 - 17 years,1690
10001,Kent,Delaware,18 to 49 years,6544
10001,Kent,Delaware,50 to 64 years,2676
10001,Kent,Delaware,65+ years,1898
10003,New Castle,Delaware,0 - 17 years,7824
10003,New Castle,Delaware,18 to 49 years,27493
10003,New Castle,Delaware,50 to 64 years,9730
10003,New Castle,Delaware,65+ years,5742
10005,Sussex,Delaware,0 - 17 years,2740
10005,Sussex,Delaware,18 to 49 years,9992
10005,Sussex,Delaware,50 to 64 years,4620
10005,Sussex,Delaware,65+ years,4105
12001,Alachua,Florida,0 - 17 years,1536
12001,Alachua,Florida,18 to 49 years,12500
12001,Alachua,Florida,50 to 64 years,2314
12001,Alachua,Florida,65+ years,1829
12003,Baker,Florida,0 - 17 years,126
12003,Baker,Florida,18 to 49 years,1277
12003,Baker,Florida,50 to 64 years,491
12003,Baker,Florida,65+ years,286
12005,Bay,Florida,0 - 17 years,463
12005,Bay,Florida,18 to 49 years,4524
12005,Bay,Florida,50 to 64 years,2119
12005,Bay,Florida,65+ years,1623
12007,Bradford,Florida,0 - 17 years,169
12007,Bradford,Florida,18 to 49 years,1173
12007,Bradford,Florida,50 to 64 years,550
12007,Bradford,Florida,65+ years,441
12009,Brevard,Florida,0 - 17 years,1413
12009,Brevard,Florida,18 to 49 years,7687
12009,Brevard,Florida,50 to 64 years,4060
12009,Brevard,Florida,65+ years,4096
12011,Broward,Florida,0 - 17 years,19354
12011,Broward,Florida,18 to 49 years,88786
12011,Broward,Florida,50 to 64 years,34635
12011,Broward,Florida,65+ years,18558
12015,Charlotte,Florida,0 - 17 years,338
12015,Charlotte,Florida,18 to 49 years,2245
12015,Charlotte,Florida,50 to 64 years,1816
12015,Charlotte,Florida,65+ years,2475
12017,Citrus,Florida,0 - 17 years,517
12017,Citrus,Florida,18 to 49 years,2439
12017,Citrus,Florida,50 to 64 years,1707
12017,Citrus,Florida,65+ years,2371
12019,Clay,Florida,0 - 17 years,970
12019,Clay,Florida,18 to 49 years,5172
12019,Clay,Florida,50 to 64 years,2472
12019,Clay,Florida,65+ years,2106
12021,Collier,Florida,0 - 17 years,1985
12021,Collier,Florida,18 to 49 years,9260
12021,Collier,Florida,50 to 64 years,4497
12021,Collier,Florida,65+ years,3976
12023,Columbia,Florida,0 - 17 years,446
12023,Columbia,Florida,18 to 49 years,2951
12023,Columbia,Florida,50 to 64 years,1338
12023,Columbia,Florida,65+ years,1026
12027,Desoto,Florida,0 - 17 years,372
12027,Desoto,Florida,18 to 49 years,1506
12027,Desoto,Florida,50 to 64 years,707
12027,Desoto,Florida,65+ years,455
12031,Duval,Florida,0 - 17 years,4882
12031,Duval,Florida,18 to 49 years,30140
12031,Duval,Florida,50 to 64 years,11451
12031,Duval,Florida,65+ years,8399
12033,Escambia,Florida,0 - 17 years,1995
12033,Escambia,Florida,18 to 49 years,11372
12033,Escambia,Florida,50 to 64 years,4562
12033,Escambia,Florida,65+ years,3970
12035,Flagler,Florida,0 - 17 years,410
12035,Flagler,Florida,18 to 49 years,1669
12035,Flagler,Florida,50 to 64 years,903
12035,Flagler,Florida,65+ years,885
12039,Gadsden,Florida,0 - 17 years,407
12039,Gadsden,Florida,18 to 49 years,1855
12039,Gadsden,Florida,50 to 64 years,835
12039,Gadsden,Florida,65+ years,481
12049,Hardee,Florida,0 - 17 years,337
12049,Hardee,Florida,18 to 49 years,1257
12049,Hardee,Florida,50 to 64 years,353
12049,Hardee,Florida,65+ years,264
12051,Hendry,Florida,0 - 17 years,393
12051,Hendry,Florida,18 to 49 years,1643
12051,Hendry,Florida,50 to 64 years,552
12051,Hendry,Florida,65+ years,381
12053,Hernando,Florida,0 - 17 years,761
12053,Hernando,Florida,18 to 49 years,3682
12053,Hernando,Florida,50 to 64 years,2055
12053,Hernando,Florida,65+ years,2372
12055,Highlands,Florida,0 - 17 years,412
12055,Highlands,Florida,18 to 49 years,1946
12055,Highlands,Florida,50 to 64 years,1074
12055,Highlands,Florida,65+ years,1583
12057,Hillsborough,Florida,0 - 17 years,7362
12057,Hillsborough,Florida,18 to 49 years,40606
12057,Hillsborough,Florida,50 to 64 years,13547
12057,Hillsborough,Florida,65+ years,9903
12061,Indian River,Florida,0 - 17 years,824
12061,Indian River,Florida,18 to 49 years,3272
12061,Indian River,Florida,50 to 64 years,1524
12061,Indian River,Florida,65+ years,1846
12063,Jackson,Florida,0 - 17 years,288
12063,Jackson,Florida,18 to 49 years,2233
12063,Jackson,Florida,50 to 64 years,931
12063,Jackson,Florida,65+ years,874
12069,Lake,Florida,0 - 17 years,1293
12069,Lake,Florida,18 to 49 years,6742
12069,Lake,Florida,50 to 64 years,3218
12069,Lake,Florida,65+ years,3817
12071,Lee,Florida,0 - 17 years,2802
12071,Lee,Florida,18 to 49 years,15768
12071,Lee,Florida,50 to 64 years,7231
12071,Lee,Florida,65+ years,7221
12073,Leon,Florida,0 - 17 years,1238
12073,Leon,Florida,18 to 49 years,10820
12073,Leon,Florida,50 to 64 years,2226
12073,Leon,Florida,65+ years,1517
12075,Levy,Florida,0 - 17 years,282
12075,Levy,Florida,18 to 49 years,1018
12075,Levy,Florida,50 to 64 years,443
12075,Levy,Florida,65+ years,379
12081,Manatee,Florida,0 - 17 years,2466
12081,Manatee,Florida,18 to 49 years,10322
12081,Manatee,Florida,50 to 64 years,4512
12081,Manatee,Florida,65+ years,4310
12083,Marion,Florida,0 - 17 years,1942
12083,Marion,Florida,18 to 49 years,9529
12083,Marion,Florida,50 to 64 years,4270
12083,Marion,Florida,65+ years,4415
12085,Martin,Florida,0 - 17 years,900
12085,Martin,Florida,18 to 49 years,4176
12085,Martin,Florida,50 to 64 years,2016
12085,Martin,Florida,65+ years,1971
12086,Miami-Dade,Florida,0 - 17 years,36387
12086,Miami-Dade,Florida,18 to 49 years,176525
12086,Miami-Dade,Florida,50 to 64 years,70504
12086,Miami-Dade,Florida,65+ years,43511
12087,Monroe,Florida,0 - 17 years,307
12087,Monroe,Florida,18 to 49 years,2129
12087,Monroe,Florida,50 to 64 years,937
12087,Monroe,Florida,65+ years,608
12089,Nassau,Florida,0 - 17 years,386
12089,Nassau,Florida,18 to 49 years,1798
12089,Nassau,Florida,50 to 64 years,925
12089,Nassau,Florida,65+ years,899
12091,Okaloosa,Florida,0 - 17 years,1295
12091,Okaloosa,Florida,18 to 49 years,6204
12091,Okaloosa,Florida,50 to 64 years,2474
12091,Okaloosa,Florida,65+ years,1813
12093,Okeechobee,Florida,0 - 17 years,358
12093,Okeechobee,Florida,18 to 49 years,1374
12093,Okeechobee,Florida,50 to 64 years,570
12093,Okeechobee,Florida,65+ years,436
12095,Orange,Florida,0 - 17 years,5253
12095,Orange,Florida,18 to 49 years,41006
12095,Orange,Florida,50 to 64 years,12034
12095,Orange,Florida,65+ years,7498
12097,Osceola,Florida,0 - 17 years,2386
12097,Osceola,Florida,18 to 49 years,12105
12097,Osceola,Florida,50 to 64 years,4314
12097,Osceola,Florida,65+ years,2921
12099,Palm Beach,Florida,0 - 17 years,8594
12099,Palm Beach,Florida,18 to 49 years,49456
12099,Palm Beach,Florida,50 to 64 years,20094
12099,Palm Beach,Florida,65+ years,15005
12101,Pasco,Florida,0 - 17 years,2393
12101,Pasco,Florida,18 to 49 years,11220
12101,Pasco,Florida,50 to 64 years,5133
12101,Pasco,Florida,65+ years,5080
12103,Pinellas,Florida,0 - 17 years,3772
12103,Pinellas,Florida,18 to 49 years,22357
12103,Pinellas,Florida,50 to 64 years,10610
12103,Pinellas,Florida,65+ years,9393
12105,Polk,Florida,0 - 17 years,4125
12105,Polk,Florida,18 to 49 years,18031
12105,Polk,Florida,50 to 64 years,6951
12105,Polk,Florida,65+ years,6095
12107,Putnam,Florida,0 - 17 years,741
12107,Putnam,Florida,18 to 49 years,2066
12107,Putnam,Florida,50 to 64 years,910
12107,Putnam,Florida,65+ years,816
12109,St. Johns,Florida,0 - 17 years,1210
12109,St. Johns,Florida,18 to 49 years,5449
12109,St. Johns,Florida,50 to 64 years,2637
12109,St. Johns,Florida,65+ years,1995
12111,St. Lucie,Florida,0 - 17 years,1575
12111,St. Lucie,Florida,18 to 49 years,9090
12111,St. Lucie,Florida,50 to 64 years,4022
12111,St. Lucie,Florida,65+ years,3407
12113,Santa Rosa,Florida,0 - 17 years,1257
12113,Santa Rosa,Florida,18 to 49 years,5083
12113,Santa Rosa,Florida,50 to 64 years,2308
12113,Santa Rosa,Florida,65+ years,1632
12115,Sarasota,Florida,0 - 17 years,1153
12115,Sarasota,Florida,18 to 49 years,6540
12115,Sarasota,Florida,50 to 64 years,3406
12115,Sarasota,Florida,65+ years,4612
12117,Seminole,Florida,0 - 17 years,1302
12117,Seminole,Florida,18 to 49 years,9492
12117,Seminole,Florida,50 to 64 years,3274
12117,Seminole,Florida,65+ years,2594
12119,Sumter,Florida,0 - 17 years,240
12119,Sumter,Florida,18 to 49 years,1662
12119,Sumter,Florida,50 to 64 years,1192
12119,Sumter,Florida,65+ years,2890
12121,Suwannee,Florida,0 - 17 years,341
12121,Suwannee,Florida,18 to 49 years,1865
12121,Suwannee,Florida,50 to 64 years,881
12121,Suwannee,Florida,65+ years,748
12123,Taylor,Florida,0 - 17 years,76
12123,Taylor,Florida,18 to 49 years,1064
12123,Taylor,Florida,50 to 64 years,369
12123,Taylor,Florida,65+ years,199
12127,Volusia,Florida,0 - 17 years,1457
12127,Volusia,Florida,18 to 49 years,9533
12127,Volusia,Florida,50 to 64 years,4395
12127,Volusia,Florida,65+ years,4456
12129,Wakulla,Florida,0 - 17 years,121
12129,Wakulla,Florida,18 to 49 years,812
12129,Wakulla,Florida,50 to 64 years,365
12129,Wakulla,Florida,65+ years,256
12131,Walton,Florida,0 - 17 years,341
12131,Walton,Florida,18 to 49 years,1723
12131,Walton,Florida,50 to 64 years,812
12131,Walton,Florida,65+ years,567
12133,Washington,Florida,0 - 17 years,121
12133,Washington,Florida,18 to 49 years,965
12133,Washington,Florida,50 to 64 years,409
12133,Washington,Florida,65+ years,278
13009,Baldwin,Georgia,0 - 17 years,209
13009,Baldwin,Georgia,18 to 49 years,1433
13009,Baldwin,Georgia,50 to 64 years,503
13009,Baldwin,Georgia,65+ years,357
13013,Barrow,Georgia,0 - 17 years,712
13013,Barrow,Georgia,18 to 49 years,3485
13013,Barrow,Georgia,50 to 64 years,1127
13013,Barrow,Georgia,65+ years,556
13015,Bartow,Georgia,0 - 17 years,1266
13015,Bartow,Georgia,18 to 49 years,5311
13015,Bartow,Georgia,50 to 64 years,2300
13015,Bartow,Georgia,65+ years,1349
13021,Bibb,Georgia,0 - 17 years,892
13021,Bibb,Georgia,18 to 49 years,5567
13021,Bibb,Georgia,50 to 64 years,2090
13021,Bibb,Georgia,65+ years,1490
13029,Bryan,Georgia,0 - 17 years,387
13029,Bryan,Georgia,18 to 49 years,1459
13029,Bryan,Georgia,50 to 64 years,449
13029,Bryan,Georgia,65+ years,208
13031,Bulloch,Georgia,0 - 17 years,609
13031,Bulloch,Georgia,18 to 49 years,2979
13031,Bulloch,Georgia,50 to 64 years,689
13031,Bulloch,Georgia,65+ years,508
13033,Burke,Georgia,0 - 17 years,93
13033,Burke,Georgia,18 to 49 years,544
13033,Burke,Georgia,50 to 64 years,192
13033,Burke,Georgia,65+ years,151
13035,Butts,Georgia,0 - 17 years,166
13035,Butts,Georgia,18 to 49 years,993
13035,Butts,Georgia,50 to 64 years,431
13035,Butts,Georgia,65+ years,353
13039,Camden,Georgia,0 - 17 years,336
13039,Camden,Georgia,18 to 49 years,1648
13039,Camden,Georgia,50 to 64 years,645
13039,Camden,Georgia,65+ years,312
13045,Carroll,Georgia,0 - 17 years,1004
13045,Carroll,Georgia,18 to 49 years,4166
13045,Carroll,Georgia,50 to 64 years,1623
13045,Carroll,Georgia,65+ years,1157
13047,Catoosa,Georgia,0 - 17 years,514
13047,Catoosa,Georgia,18 to 49 years,2157
13047,Catoosa,Georgia,50 to 64 years,931
13047,Catoosa,Georgia,65+ years,695
13051,Chatham,Georgia,0 - 17 years,1761
13051,Chatham,Georgia,18 to 49 years,8872
13051,Chatham,Georgia,50 to 64 years,2770
13051,Chatham,Georgia,65+ years,1876
13055,Chattooga,Georgia,0 - 17 years,194
13055,Chattooga,Georgia,18 to 49 years,977
13055,Chattooga,Georgia,50 to 64 years,490
13055,Chattooga,Georgia,65+ years,408
13057,Cherokee,Georgia,0 - 17 years,2949
13057,Cherokee,Georgia,18 to 49 years,11885
13057,Cherokee,Georgia,50 to 64 years,4950
13057,Cherokee,Georgia,65+ years,2836
13059,Clarke,Georgia,0 - 17 years,898
13059,Clarke,Georgia,18 to 49 years,6868
13059,Clarke,Georgia,50 to 64 years,1438
13059,Clarke,Georgia,65+ years,811
13063,Clayton,Georgia,0 - 17 years,1908
13063,Clayton,Georgia,18 to 49 years,10123
13063,Clayton,Georgia,50 to 64 years,3911
13063,Clayton,Georgia,65+ years,1981
13067,Cobb,Georgia,0 - 17 years,6540
13067,Cobb,Georgia,18 to 49 years,33395
13067,Cobb,Georgia,50 to 64 years,11713
13067,Cobb,Georgia,65+ years,6230
13069,Coffee,Georgia,0 - 17 years,381
13069,Coffee,Georgia,18 to 49 years,1998
13069,Coffee,Georgia,50 to 64 years,811
13069,Coffee,Georgia,65+ years,471
13071,Colquitt,Georgia,0 - 17 years,514
13071,Colquitt,Georgia,18 to 49 years,1722
13071,Colquitt,Georgia,50 to 64 years,644
13071,Colquitt,Georgia,65+ years,510
13073,Columbia,Georgia,0 - 17 years,1565
13073,Columbia,Georgia,18 to 49 years,5882
13073,Columbia,Georgia,50 to 64 years,2093
13073,Columbia,Georgia,65+ years,1013
13077,Coweta,Georgia,0 - 17 years,1156
13077,Coweta,Georgia,18 to 49 years,4691
13077,Coweta,Georgia,50 to 64 years,2156
13077,Coweta,Georgia,65+ years,1254
13081,Crisp,Georgia,0 - 17 years,107
13081,Crisp,Georgia,18 to 49 years,511
13081,Crisp,Georgia,50 to 64 years,235
13081,Crisp,Georgia,65+ years,128
13085,Dawson,Georgia,0 - 17 years,173
13085,Dawson,Georgia,18 to 49 years,540
13085,Dawson,Georgia,50 to 64 years,226
13085,Dawson,Georgia,65+ years,126
13087,Decatur,Georgia,0 - 17 years,286
13087,Decatur,Georgia,18 to 49 years,949
13087,Decatur,Georgia,50 to 64 years,321
13087,Decatur,Georgia,65+ years,172
13089,Dekalb,Georgia,0 - 17 years,4276
13089,Dekalb,Georgia,18 to 49 years,26369
13089,Dekalb,Georgia,50 to 64 years,8288
13089,Dekalb,Georgia,65+ years,4183
13091,Dodge,Georgia,0 - 17 years,129
13091,Dodge,Georgia,18 to 49 years,690
13091,Dodge,Georgia,50 to 64 years,315
13091,Dodge,Georgia,65+ years,220
13095,Dougherty,Georgia,0 - 17 years,374
13095,Dougherty,Georgia,18 to 49 years,2082
13095,Dougherty,Georgia,50 to 64 years,875
13095,Dougherty,Georgia,65+ years,708
13097,Douglas,Georgia,0 - 17 years,1335
13097,Douglas,Georgia,18 to 49 years,5928
13097,Douglas,Georgia,50 to 64 years,2442
13097,Douglas,Georgia,65+ years,1214
13103,Effingham,Georgia,0 - 17 years,566
13103,Effingham,Georgia,18 to 49 years,1699
13103,Effingham,Georgia,50 to 64 years,679
13103,Effingham,Georgia,65+ years,428
13111,Fannin,Georgia,0 - 17 years,115
13111,Fannin,Georgia,18 to 49 years,672
13111,Fannin,Georgia,50 to 64 years,391
13111,Fannin,Georgia,65+ years,374
13113,Fayette,Georgia,0 - 17 years,722
13113,Fayette,Georgia,18 to 49 years,3004
13113,Fayette,Georgia,50 to 64 years,1595
13113,Fayette,Georgia,65+ years,990
13115,Floyd,Georgia,0 - 17 years,996
13115,Floyd,Georgia,18 to 49 years,4124
13115,Floyd,Georgia,50 to 64 years,1705
13115,Floyd,Georgia,65+ years,1375
13117,Forsyth,Georgia,0 - 17 years,2304
13117,Forsyth,Georgia,18 to 49 years,7048
13117,Forsyth,Georgia,50 to 64 years,2974
13117,Forsyth,Georgia,65+ years,1442
13119,Franklin,Georgia,0 - 17 years,116
13119,Franklin,Georgia,18 to 49 years,712
13119,Franklin,Georgia,50 to 64 years,319
13119,Franklin,Georgia,65+ years,220
13121,Fulton,Georgia,0 - 17 years,6920
13121,Fulton,Georgia,18 to 49 years,44275
13121,Fulton,Georgia,50 to 64 years,13455
13121,Fulton,Georgia,65+ years,6985
